elapsed_ms,t_elapsed_s,lat_deg,lon_deg,alt_m,east_m,north_m,up_m,ve,vn,vu,speed_mps,heading_deg,pos_sigma_h_m,pos_sigma_v_m,vel_sigma_mps,coasting
67327,67.327,32.8679109,-117.25621,2.30036658,59.108687,44.3605325,0.000366584813,0.476748695,0.4872073,1.08896821e-05,0.681659938,44.378384,0,0,0,0
67345,67.345,32.867911,-117.25621,2.30036678,59.1172697,44.3692987,0.000366780854,0.476887765,0.486809417,1.08925935e-05,0.681472926,44.4101377,0,0,0,0
67364,67.364,32.8679111,-117.25621,2.30036699,59.126332,44.3785441,0.000366987842,0.477035091,0.486389499,1.08956666e-05,0.681276172,44.4437019,0,0,0,0
67382,67.382,32.8679112,-117.25621,2.30036718,59.1349199,44.3872955,0.00036718399,0.477175136,0.485991746,1.0898578e-05,0.681090367,44.4755422,0,0,0,0
67400,67.4,32.8679113,-117.25621,2.30036738,59.1435103,44.3960398,0.000367380191,0.477315656,0.485594056,1.09014894e-05,0.68090515,44.5074246,0,0,0,0
67418,67.418,32.8679113,-117.25621,2.30036758,59.1521032,44.4047769,0.000367576444,0.477456651,0.48519643,1.09044007e-05,0.680720522,44.5393489,0,0,0,0
67436,67.436,32.8679114,-117.25621,2.30036777,59.1606987,44.4135069,0.000367772749,0.477598119,0.48479887,1.09073121e-05,0.680536485,44.5713153,0,0,0,0
67455,67.455,32.8679115,-117.256209,2.30036798,59.1697745,44.4227141,0.000367980018,0.477747975,0.484379295,1.09103852e-05,0.680342876,44.6051036,0,0,0,0
67473,67.473,32.8679116,-117.256209,2.30036818,59.1783753,44.4314293,0.000368176431,0.477890419,0.483981868,1.09132966e-05,0.680160055,44.6371559,0,0,0,0
67491,67.491,32.8679117,-117.256209,2.30036837,59.1869786,44.4401374,0.000368372896,0.478033336,0.483584508,1.0916208e-05,0.679977828,44.6692499,0,0,0,0
67509,67.509,32.8679117,-117.256209,2.30036857,59.1955845,44.4488383,0.000368569414,0.478176727,0.483187214,1.09191194e-05,0.679796195,44.7013856,0,0,0,0
67527,67.527,32.8679118,-117.256209,2.30036877,59.2041929,44.4575321,0.000368765985,0.478320593,0.482789987,1.09220307e-05,0.679615156,44.7335629,0,0,0,0
67545,67.545,32.8679119,-117.256209,2.30036896,59.212804,44.4662188,0.000368962607,0.478464932,0.482392827,1.09249421e-05,0.679434714,44.7657816,0,0,0,0
67564,67.564,32.867912,-117.256209,2.30036917,59.2218963,44.4753803,0.00036917021,0.478617819,0.481973678,1.09280152e-05,0.679244907,44.799836,0,0,0,0
67582,67.582,32.8679121,-117.256209,2.30036937,59.2305127,44.4840522,0.000369366941,0.478763132,0.481576659,1.09309266e-05,0.679065693,44.8321399,0,0,0,0
67600,67.6,32.8679121,-117.256209,2.30036956,59.2391318,44.492717,0.000369563724,0.47890892,0.481179708,1.0933838e-05,0.678887078,44.8644851,0,0,0,0
67618,67.618,32.8679122,-117.256209,2.30036976,59.2477535,44.5013747,0.000369760559,0.479055181,0.480782826,1.09367494e-05,0.678709063,44.8968715,0,0,0,0
67636,67.636,32.8679123,-117.256209,2.30036996,59.2563778,44.5100252,0.000369957447,0.479201917,0.480386014,1.09396607e-05,0.678531649,44.9292991,0,0,0,0
67655,67.655,32.8679124,-117.256208,2.30037017,59.2654841,44.5191486,0.000370165329,0.479357331,0.479967234,1.09427339e-05,0.678345043,44.9635735,0,0,0,0
67673,67.673,32.8679124,-117.256208,2.30037036,59.2741138,44.5277844,0.000370362325,0.47950504,0.479570567,1.09456452e-05,0.678168867,44.9960854,0,0,0,0
67691,67.691,32.8679125,-117.256208,2.30037056,59.2827463,44.5364131,0.000370559373,0.479653223,0.47917397,1.09485566e-05,0.677993295,45.0286383,0,0,0,0
67709,67.709,32.8679126,-117.256208,2.30037076,59.2913814,44.5450347,0.000370756473,0.479801879,0.478777445,1.0951468e-05,0.677818327,45.061232,0,0,0,0
67727,67.727,32.8679127,-117.256208,2.30037095,59.3000191,44.5536491,0.000370953626,0.479951009,0.478380991,1.09543794e-05,0.677643966,45.0938665,0,0,0,0
67745,67.745,32.8679128,-117.256208,2.30037115,59.3086596,44.5622564,0.000371150831,0.480100612,0.47798461,1.09572908e-05,0.67747021,45.1265418,0,0,0,0
67764,67.764,32.8679128,-117.256208,2.30037136,59.317783,44.5713341,0.000371359048,0.480259055,0.477566289,1.09603639e-05,0.677287473,45.161077,0,0,0,0
67782,67.782,32.8679129,-117.256208,2.30037156,59.326429,44.5799267,0.000371556361,0.480409631,0.477170059,1.09632753e-05,0.677114967,45.1938357,0,0,0,0
67800,67.8,32.867913,-117.256208,2.30037175,59.3350778,44.5885122,0.000371753726,0.480560681,0.476773901,1.09661866e-05,0.676943071,45.2266348,0,0,0,0
67818,67.818,32.8679131,-117.256208,2.30037195,59.3437292,44.5970906,0.000371951144,0.480712205,0.476377818,1.0969098e-05,0.676771785,45.2594744,0,0,0,0
67836,67.836,32.8679131,-117.256208,2.30037215,59.3523834,44.6056618,0.000372148614,0.480864201,0.47598181,1.09720094e-05,0.676601111,45.2923542,0,0,0,0
67855,67.855,32.8679132,-117.256207,2.30037236,59.3615214,44.6147015,0.000372357111,0.48102517,0.475563885,1.09750825e-05,0.67642163,45.3271051,0,0,0,0
67873,67.873,32.8679133,-117.256207,2.30037255,59.3701812,44.6232581,0.000372554689,0.481178139,0.475168031,1.09779939e-05,0.676252216,45.3600676,0,0,0,0
67891,67.891,32.8679134,-117.256207,2.30037275,59.3788438,44.6318076,0.000372752319,0.481331582,0.474772253,1.09809053e-05,0.676083415,45.3930702,0,0,0,0
67909,67.909,32.8679135,-117.256207,2.30037295,59.3875091,44.6403499,0.000372950001,0.481485497,0.474376552,1.09838166e-05,0.675915229,45.4261128,0,0,0,0
67927,67.927,32.8679135,-117.256207,2.30037315,59.3961773,44.6488851,0.000373147736,0.481639886,0.473980928,1.0986728e-05,0.67574766,45.4591953,0,0,0,0
67945,67.945,32.8679136,-117.256207,2.30037335,59.4048482,44.6574132,0.000373345524,0.481794748,0.473585381,1.09896394e-05,0.675580707,45.4923177,0,0,0,0
67964,67.964,32.8679137,-117.256207,2.30037355,59.4140038,44.6664074,0.000373554356,0.48195874,0.473167945,1.09927125e-05,0.675405161,45.527324,0,0,0,0
67982,67.982,32.8679138,-117.256207,2.30037375,59.4226805,44.6749209,0.000373752251,0.482114574,0.472772558,1.09956239e-05,0.675239479,45.560528,0,0,0,0
68000,68,32.8679138,-117.256207,2.30037395,59.43136,44.6834272,0.000373950198,0.482270881,0.47237725,1.09985353e-05,0.675074417,45.5937716,0,0,0,0
68018,68.018,32.8679139,-117.256207,2.30037415,59.4400423,44.6919264,0.000374148198,0.48242766,0.471982021,1.10014466e-05,0.674909976,45.6270548,0,0,0,0
68036,68.036,32.867914,-117.256206,2.30037435,59.4487274,44.7004186,0.00037434625,0.482584913,0.471586872,1.1004358e-05,0.674746156,45.6603773,0,0,0,0
68055,68.055,32.8679141,-117.256206,2.30037456,59.4578981,44.7093747,0.000374555362,0.482751428,0.471169859,1.10074311e-05,0.674573923,45.6955945,0,0,0,0
68073,68.073,32.8679142,-117.256206,2.30037475,59.466589,44.7178522,0.000374753522,0.482909652,0.470774874,1.10103425e-05,0.674411383,45.7289979,0,0,0,0
68091,68.091,32.8679142,-117.256206,2.30037495,59.4752828,44.7263226,0.000374951735,0.483068348,0.470379971,1.10132539e-05,0.674249469,45.7624405,0,0,0,0
68109,68.109,32.8679143,-117.256206,2.30037515,59.4839795,44.7347859,0.00037515,0.483227518,0.469985149,1.10161653e-05,0.674088179,45.7959221,0,0,0,0
68127,68.127,32.8679144,-117.256206,2.30037535,59.492679,44.7432421,0.000375348317,0.483387159,0.469590408,1.10190766e-05,0.673927516,45.8294428,0,0,0,0
68145,68.145,32.8679145,-117.256206,2.30037555,59.5013814,44.7516912,0.000375546686,0.483547273,0.46919575,1.1021988e-05,0.67376748,45.8630024,0,0,0,0
68164,68.164,32.8679145,-117.256206,2.30037576,59.5105704,44.7606019,0.000375756133,0.483716809,0.468779259,1.10250611e-05,0.673599246,45.8984693,0,0,0,0
68182,68.182,32.8679146,-117.256206,2.30037595,59.5192788,44.7690364,0.000375954611,0.483877894,0.468384771,1.10279725e-05,0.673440502,45.9321086,0,0,0,0
68200,68.2,32.8679147,-117.256206,2.30037615,59.52799,44.7774638,0.00037615314,0.484039451,0.467990367,1.10308839e-05,0.673282388,45.9657867,0,0,0,0
68218,68.218,32.8679148,-117.256206,2.30037635,59.5367042,44.7858841,0.000376351722,0.484201481,0.467596047,1.10337953e-05,0.673124905,45.9995033,0,0,0,0
68236,68.236,32.8679148,-117.256205,2.30037655,59.5454213,44.7942973,0.000376550357,0.484363983,0.467201812,1.10367066e-05,0.672968053,46.0332584,0,0,0,0
68255,68.255,32.8679149,-117.256205,2.30037676,59.5546258,44.8031701,0.000376760084,0.484536039,0.466785769,1.10397798e-05,0.672803186,46.0689312,0,0,0,0
68273,68.273,32.867915,-117.256205,2.30037696,59.563349,44.8115687,0.000376958826,0.484699511,0.466391709,1.10426911e-05,0.672647636,46.1027652,0,0,0,0
68291,68.291,32.8679151,-117.256205,2.30037716,59.572075,44.8199602,0.00037715762,0.484863455,0.465997734,1.10456025e-05,0.67249272,46.1366374,0,0,0,0
68309,68.309,32.8679152,-117.256205,2.30037736,59.580804,44.8283447,0.000377356467,0.485027871,0.465603846,1.10485139e-05,0.67233844,46.1705477,0,0,0,0
68327,68.327,32.8679152,-117.256205,2.30037756,59.589536,44.836722,0.000377555367,0.485192759,0.465210045,1.10514253e-05,0.672184796,46.2044961,0,0,0,0
68345,68.345,32.8679153,-117.256205,2.30037775,59.598271,44.8450922,0.000377754319,0.485358119,0.464816331,1.10543367e-05,0.672031789,46.2384825,0,0,0,0
68364,68.364,32.8679154,-117.256205,2.30037796,59.6074945,44.8539198,0.00037796438,0.485533191,0.464400842,1.10574098e-05,0.671870986,46.2743988,0,0,0,0
68382,68.382,32.8679155,-117.256205,2.30037816,59.6162356,44.8622755,0.00037816344,0.485699521,0.464007308,1.10603212e-05,0.671719291,46.3084629,0,0,0,0
68400,68.4,32.8679155,-117.256205,2.30037836,59.6249796,44.870624,0.000378362552,0.485866322,0.463613863,1.10632325e-05,0.671568237,46.3425647,0,0,0,0
68418,68.418,32.8679156,-117.256204,2.30037856,59.6337267,44.8789656,0.000378561716,0.486033595,0.463220508,1.10661439e-05,0.671417824,46.3767041,0,0,0,0
68436,68.436,32.8679157,-117.256204,2.30037876,59.6424769,44.8873,0.000378760933,0.486201339,0.462827241,1.10690553e-05,0.671268052,46.4108811,0,0,0,0
68455,68.455,32.8679158,-117.256204,2.30037897,59.6517164,44.8960898,0.000378971274,0.486378928,0.462412227,1.10721284e-05,0.671110668,46.4469979,0,0,0,0
68473,68.473,32.8679158,-117.256204,2.30037917,59.6604727,44.9044096,0.000379170599,0.486547641,0.462019146,1.10750398e-05,0.670962218,46.4812517,0,0,0,0
68491,68.491,32.8679159,-117.256204,2.30037937,59.6692321,44.9127224,0.000379369976,0.486716826,0.461626156,1.10779512e-05,0.670814413,46.5155426,0,0,0,0
68509,68.509,32.867916,-117.256204,2.30037957,59.6779945,44.9210282,0.000379569405,0.486886482,0.461233257,1.10808625e-05,0.670667253,46.5498707,0,0,0,0
68527,68.527,32.8679161,-117.256204,2.30037977,59.68676,44.9293268,0.000379768887,0.487056609,0.46084045,1.10837739e-05,0.670520738,46.5842358,0,0,0,0
68545,68.545,32.8679161,-117.256204,2.30037997,59.6955286,44.9376184,0.000379968421,0.487227208,0.460447735,1.10866853e-05,0.670374872,46.6186379,0,0,0,0
68564,68.564,32.8679162,-117.256204,2.30038018,59.7047876,44.946363,0.000380179097,0.487407809,0.460033306,1.10897584e-05,0.670221616,46.6549918,0,0,0,0
68582,68.582,32.8679163,-117.256204,2.30038038,59.7135625,44.9546401,0.000380378739,0.487579376,0.459640781,1.10926698e-05,0.670077082,46.6894695,0,0,0,0
68600,68.6,32.8679164,-117.256204,2.30038058,59.7223405,44.9629101,0.000380578433,0.487751413,0.459248351,1.10955812e-05,0.669933197,46.7239839,0,0,0,0
68618,68.618,32.8679164,-117.256203,2.30038078,59.7311215,44.971173,0.00038077818,0.487923922,0.458856014,1.10984925e-05,0.669789964,46.7585348,0,0,0,0
68636,68.636,32.8679165,-117.256203,2.30038098,59.7399057,44.9794289,0.000380977979,0.488096901,0.458463772,1.11014039e-05,0.669647381,46.7931222,0,0,0,0
68655,68.655,32.8679166,-117.256203,2.30038119,59.7491813,44.9881358,0.000381188935,0.488280015,0.458049844,1.1104477e-05,0.669497598,46.8296711,0,0,0,0
68673,68.673,32.8679167,-117.256203,2.30038139,59.7579719,44.9963771,0.000381388842,0.488453963,0.457657797,1.11073884e-05,0.669356357,46.8643332,0,0,0,0
68691,68.691,32.8679167,-117.256203,2.30038159,59.7667657,45.0046115,0.000381588801,0.48862838,0.457265846,1.11102998e-05,0.669215771,46.8990313,0,0,0,0
68709,68.709,32.8679168,-117.256203,2.30038179,59.7755625,45.0128387,0.000381788812,0.488803269,0.456873992,1.11132112e-05,0.66907584,46.9337656,0,0,0,0
68727,68.727,32.8679169,-117.256203,2.30038199,59.7843626,45.0210589,0.000381988876,0.488978628,0.456482233,1.11161225e-05,0.668936565,46.9685358,0,0,0,0
68745,68.745,32.867917,-117.256203,2.30038219,59.7931658,45.0292721,0.000382188993,0.489154457,0.456090572,1.11190339e-05,0.668797947,47.0033419,0,0,0,0
68764,68.764,32.867917,-117.256203,2.3003824,59.8024615,45.0379339,0.000382400284,0.489340579,0.455677261,1.1122107e-05,0.668652353,47.0401211,0,0,0,0
68782,68.782,32.8679171,-117.256203,2.3003826,59.8112712,45.0461325,0.000382600508,0.489517375,0.455285801,1.11250184e-05,0.668515087,47.0750006,0,0,0,0
68800,68.8,32.8679172,-117.256202,2.3003828,59.8200841,45.0543242,0.000382800784,0.489694642,0.45489444,1.11279298e-05,0.668378481,47.1099157,0,0,0,0
68818,68.818,32.8679173,-117.256202,2.300383,59.8289002,45.0625087,0.000383001113,0.489872378,0.454503177,1.11308412e-05,0.668242535,47.1448662,0,0,0,0
68836,68.836,32.8679173,-117.256202,2.3003832,59.8377195,45.0706863,0.000383201495,0.490050585,0.454112014,1.11337525e-05,0.66810725,47.1798521,0,0,0,0
68855,68.855,32.8679174,-117.256202,2.30038341,59.8470323,45.0793105,0.000383413065,0.490239216,0.45369923,1.11368257e-05,0.667965179,47.2168206,0,0,0,0
68873,68.873,32.8679175,-117.256202,2.30038361,59.8558582,45.0874736,0.000383613554,0.490418389,0.453308273,1.1139737e-05,0.667831256,47.2518789,0,0,0,0
68891,68.891,32.8679176,-117.256202,2.30038381,59.8646873,45.0956296,0.000383814096,0.490598032,0.452917416,1.11426484e-05,0.667697997,47.2869722,0,0,0,0
68909,68.909,32.8679176,-117.256202,2.30038401,59.8735197,45.1037786,0.00038401469,0.490778145,0.45252666,1.11455598e-05,0.667565402,47.3221005,0,0,0,0
68927,68.927,32.8679177,-117.256202,2.30038422,59.8823554,45.1119205,0.000384215336,0.490958727,0.452136006,1.11484712e-05,0.667433472,47.3572636,0,0,0,0
68945,68.945,32.8679178,-117.256202,2.30038442,59.8911942,45.1200555,0.000384416035,0.491139779,0.451745454,1.11513826e-05,0.667302209,47.3924615,0,0,0,0
68964,68.964,32.8679179,-117.256202,2.30038463,59.9005277,45.1286347,0.00038462794,0.491331413,0.451333319,1.11544557e-05,0.667164389,47.429653,0,0,0,0
68982,68.982,32.8679179,-117.256202,2.30038483,59.9093733,45.1367552,0.000384828746,0.49151343,0.450942978,1.11573671e-05,0.667034498,47.4649219,0,0,0,0
69000,69,32.867918,-117.256201,2.30038503,59.9182222,45.1448687,0.000385029605,0.491695917,0.45055274,1.11602784e-05,0.666905276,47.5002253,0,0,0,0
69018,69.018,32.8679181,-117.256201,2.30038523,59.9270744,45.1529751,0.000385230516,0.491878874,0.450162606,1.11631898e-05,0.666776723,47.535563,0,0,0,0
69036,69.036,32.8679181,-117.256201,2.30038543,59.9359298,45.1610745,0.00038543148,0.492062299,0.449772577,1.11661012e-05,0.666648841,47.5709349,0,0,0,0
69055,69.055,32.8679182,-117.256201,2.30038564,59.9452809,45.1696163,0.000385643665,0.492256438,0.449360996,1.11691743e-05,0.666514595,47.6083096,0,0,0,0
69073,69.073,32.8679183,-117.256201,2.30038584,59.9541431,45.1777013,0.000385844736,0.492440828,0.448971182,1.11720857e-05,0.666388094,47.6437515,0,0,0,0
69091,69.091,32.8679184,-117.256201,2.30038605,59.9630087,45.1857793,0.00038604586,0.492625687,0.448581474,1.11749971e-05,0.666262266,47.6792273,0,0,0,0
69109,69.109,32.8679184,-117.256201,2.30038625,59.9718777,45.1938502,0.000386247036,0.492811016,0.448191872,1.11779084e-05,0.666137111,47.7147369,0,0,0,0
69127,69.127,32.8679185,-117.256201,2.30038645,59.9807499,45.2019142,0.000386448265,0.492996813,0.447802377,1.11808198e-05,0.666012632,47.7502801,0,0,0,0
69145,69.145,32.8679186,-117.256201,2.30038665,59.9896256,45.2099711,0.000386649546,0.493183079,0.447412988,1.11837312e-05,0.665888828,47.785857,0,0,0,0
69164,69.164,32.8679187,-117.256201,2.30038686,59.9989979,45.2184681,0.000386862066,0.493380215,0.447002087,1.11868043e-05,0.665758892,47.8234472,0,0,0,0
69182,69.182,32.8679187,-117.2562,2.30038706,60.0078804,45.2265106,0.000387063455,0.493567445,0.44661292,1.11897157e-05,0.66563648,47.8590926,0,0,0,0
69200,69.2,32.8679188,-117.2562,2.30038726,60.0167664,45.2345461,0.000387264896,0.493755143,0.446223861,1.11926271e-05,0.665514745,47.8947713,0,0,0,0
69218,69.218,32.8679189,-117.2562,2.30038747,60.0256556,45.2425746,0.000387466389,0.49394331,0.445834911,1.11955384e-05,0.665393689,47.9304832,0,0,0,0
69236,69.236,32.8679189,-117.2562,2.30038767,60.0345483,45.2505962,0.000387667935,0.494131946,0.44544607,1.11984498e-05,0.665273313,47.966228,0,0,0,0
69255,69.255,32.867919,-117.2562,2.30038788,60.0439387,45.2590558,0.000387880735,0.494331583,0.445035749,1.12015229e-05,0.665147,48.003995,0,0,0,0
69273,69.273,32.8679191,-117.2562,2.30038808,60.0528384,45.2670629,0.000388082388,0.494521181,0.444647134,1.12044343e-05,0.665028024,48.0398073,0,0,0,0
69291,69.291,32.8679192,-117.2562,2.30038828,60.0617415,45.275063,0.000388284095,0.494711247,0.44425863,1.12073457e-05,0.66490973,48.0756524,0,0,0,0
69309,69.309,32.8679192,-117.2562,2.30038849,60.070648,45.2830562,0.000388485853,0.494901782,0.443870236,1.12102571e-05,0.664792118,48.11153,0,0,0,0
69327,69.327,32.8679193,-117.2562,2.30038869,60.079558,45.2910424,0.000388687664,0.495092785,0.443481954,1.12131684e-05,0.664675191,48.14744,0,0,0,0
69345,69.345,32.8679194,-117.2562,2.30038889,60.0884713,45.2990216,0.000388889527,0.495284256,0.443093784,1.12160798e-05,0.664558948,48.1833824,0,0,0,0
69364,69.364,32.8679195,-117.2562,2.3003891,60.0978837,45.3074365,0.000389102662,0.495486885,0.442684175,1.12191529e-05,0.664437004,48.2213571,0,0,0,0
69382,69.382,32.8679195,-117.256199,2.3003893,60.1068042,45.3154013,0.000389304633,0.495679318,0.442296236,1.12220643e-05,0.664322171,48.2573656,0,0,0,0
69400,69.4,32.8679196,-117.256199,2.30038951,60.1157281,45.3233591,0.000389506656,0.495872218,0.441908411,1.12249757e-05,0.664208025,48.2934061,0,0,0,0
69418,69.418,32.8679197,-117.256199,2.30038971,60.1246556,45.33131,0.000389708732,0.496065586,0.441520699,1.12278871e-05,0.664094567,48.3294784,0,0,0,0
69436,69.436,32.8679197,-117.256199,2.30038991,60.1335865,45.3392539,0.00038991086,0.496259422,0.441133101,1.12307984e-05,0.663981797,48.3655825,0,0,0,0
69455,69.455,32.8679198,-117.256199,2.30039012,60.1430174,45.3476315,0.000390124274,0.496464547,0.440724098,1.12338716e-05,0.663863523,48.4037274,0,0,0,0
69473,69.473,32.8679199,-117.256199,2.30039033,60.1519555,45.3555611,0.00039032651,0.496659344,0.440336737,1.12367829e-05,0.663752172,48.4398964,0,0,0,0
69491,69.491,32.86792,-117.256199,2.30039053,60.1608971,45.3634836,0.000390528799,0.496854608,0.439949491,1.12396943e-05,0.663641511,48.4760968,0,0,0,0
69509,69.509,32.86792,-117.256199,2.30039073,60.1698423,45.3713992,0.000390731139,0.497050339,0.43956236,1.12426057e-05,0.663531543,48.5123286,0,0,0,0
69527,69.527,32.8679201,-117.256199,2.30039093,60.1787909,45.3793079,0.000390933532,0.497246538,0.439175347,1.12455171e-05,0.663422267,48.5485915,0,0,0,0
69545,69.545,32.8679202,-117.256199,2.30039114,60.1877431,45.3872096,0.000391135978,0.497443203,0.43878845,1.12484285e-05,0.663313684,48.5848855,0,0,0,0
69564,69.564,32.8679203,-117.256198,2.30039135,60.1971965,45.3955427,0.000391349727,0.497651315,0.438380189,1.12515016e-05,0.663199835,48.6232299,0,0,0,0
69582,69.582,32.8679203,-117.256198,2.30039155,60.206156,45.40343,0.00039155228,0.497848941,0.437993534,1.12544129e-05,0.663092681,48.6595874,0,0,0,0
69600,69.6,32.8679204,-117.256198,2.30039175,60.2151191,45.4113104,0.000391754886,0.498047033,0.437606996,1.12573243e-05,0.662986222,48.6959755,0,0,0,0
69618,69.618,32.8679205,-117.256198,2.30039196,60.2240857,45.4191839,0.000391957544,0.498245592,0.437220578,1.12602357e-05,0.66288046,48.7323942,0,0,0,0
69636,69.636,32.8679205,-117.256198,2.30039216,60.2330559,45.4270504,0.000392160255,0.498444618,0.436834278,1.12631471e-05,0.662775395,48.7688434,0,0,0,0
69655,69.655,32.8679206,-117.256198,2.30039237,60.2425284,45.4353463,0.000392374284,0.498655221,0.43642665,1.12662202e-05,0.662665263,48.807351,0,0,0,0
69673,69.673,32.8679207,-117.256198,2.30039258,60.251506,45.4431985,0.000392577102,0.498855206,0.436040597,1.12691316e-05,0.662561634,48.8438625,0,0,0,0
69691,69.691,32.8679208,-117.256198,2.30039278,60.2604872,45.4510438,0.000392779972,0.499055657,0.435654664,1.1272043e-05,0.662458704,48.880404,0,0,0,0
69709,69.709,32.8679208,-117.256198,2.30039298,60.269472,45.4588821,0.000392982895,0.499256575,0.435268851,1.12749543e-05,0.662356475,48.9169755,0,0,0,0
